ACCNUM,X,Y,Index_,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVAGE,INJURY,FATAL_NO,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
4002339341,-8852714.454,5415942.507,80211670,2014,2014/06/21 04:00:00+00,1836,18,ROYAL YORK RD,ALLANHURST DR,,Minor Arterial,Etobicoke York,2.0,22,43.679274,-79.525287,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,65 to 69,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,9,Edenbridge-Humber Valley (9),10716
4002352031,-8837075.401,5411076.1389999995,80165083,2014,2014/06/23 04:00:00+00,1720,17,KING ST W,UNIVERSITY AVE,,Major Arterial,Toronto and East York,10.0,52,43.64765,-79.384799,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,60 to 64,2,,0,1,0,0,1,0,0,0,0,1,0,0,0,76,Bay Street Corridor (76),10718
4002360451,-8840519.292000001,5429463.737000001,80165284,2014,2014/06/24 04:00:00+00,2024,20,BEECROFT RD,PARK HOME AVE,,Minor Arterial,North York,18.0,32,43.767053999999995,-79.415736,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,65 to 69,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,37,Willowdale West (37),10108
4002366263,-8841521.502,5411349.6729999995,80164619,2014,2014/06/19 04:00:00+00,1930,19,DUNDAS ST W,DOVERCOURT RD,,Minor Arterial,Toronto and East York,,14,43.649428,-79.424739,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,25 to 29,2,,0,1,1,0,0,0,0,1,0,1,0,0,0,81,Trinity-Bellwoods (81),10711
4002384040,-8853374.356,5406313.813999999,80212189,2014,2014/06/28 04:00:00+00,227,2,FRED GARDINER EXP[EASTBOUND],WICKMAN RD 222,80 m West of,,Etobicoke York,3.0,22,43.616686,-79.531215,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,30 to 34,2,,0,0,1,0,0,0,0,1,0,0,0,1,0,20,Alderwood (20),10219
4002395351,-8818519.11,5434760.562999999,80212320,2014,2014/06/29 04:00:00+00,1748,17,NEILSON RD,BERNER TRL,97 m South of,Minor Arterial,Scarborough,,42,43.801406,-79.21810500000001,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,20 to 24,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,132,Malvern (132),10224
4002396674,-8838915.847000001,5429598.464,80630473,2014,2014/06/29 04:00:00+00,2125,21,HOLLYWOOD AVE,WILLOWDALE AVE,,Minor Arterial,North York,18.0,32,43.767928000000005,-79.401332,Intersection,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,51,Willowdale East (51),10228
4002412292,-8829892.066,5415324.836,80630546,2014,2014/07/02 04:00:00+00,650,6,COXWELL AVE,GERRARD ST E,1 m North of,Minor Arterial,Toronto and East York,,55,43.675261,-79.32027,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,65 to 69,2,,0,0,1,0,0,0,0,0,1,1,0,0,0,64,Woodbine Corridor (64),10229
4002443760,-8834600.546,5416212.03,80212823,2014,2014/07/06 04:00:00+00,1819,18,DON VALLEY PARKWAY  S,BAYVIEW BLOOR DVP S RAMP,100 m South of,,Toronto and East York,14.0,54,43.681025,-79.362567,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,35 to 39,2,,0,0,0,1,0,0,0,0,0,1,0,0,0,57,Broadview North (57),10230
4002453551,-8827048.632000001,5426120.249,80166681,2014,2014/07/08 04:00:00+00,725,7,WARDEN AVE N,LAWRENCE AVE E,,Major Arterial,Scarborough,21.0,41,43.74536,-79.29472700000001,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,119,Wexford/Maryvale (119),10235
4002458189,-8831463.229,5420670.99,80212979,2014,2014/07/08 04:00:00+00,2028,20,DON MILLS RD,OVERLEA BLVD,17 m West of,Major Arterial,North York,,54,43.709986,-79.334384,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,80 to 84,2,,0,0,1,0,0,0,0,1,0,1,1,0,0,44,Flemingdon Park (44),10243
4002467400,-8833180.555,5423151.672,80213081,2014,2014/07/10 04:00:00+00,759,7,1140 LESLIE ST,,,Major Arterial,North York,,33,43.726092,-79.349811,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,35 to 39,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,42,Banbury-Don Mills (42),10245
4002469048,-8862195.201,5426789.805,80213101,2014,2014/07/10 04:00:00+00,1235,12,HIGHWAY 27  N,ROYALCREST RD,,Major Arterial,Etobicoke York,1.0,23,43.749705,-79.610454,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,60 to 64,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,West Humber-Clairville (1),10246
4002478309,-8827154.72,5420383.782000001,80167139,2014,2014/07/11 04:00:00+00,1918,19,VICTORIA PARK AVE,GLENCREST BLVD,,Major Arterial,Toronto and East York,,41,43.708121000000006,-79.29568,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,60 to 64,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,120,Clairlea-Birchmount (120),10250
4002482864,-8827452.054,5427503.487000001,80630885,2014,2014/07/12 04:00:00+00,1409,14,WARDEN AVE,TOWER DR,,Major Arterial,Scarborough,21.0,41,43.754336,-79.298351,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,2,,1,0,1,0,0,0,0,0,0,1,1,0,0,119,Wexford/Maryvale (119),10252
4002492921,-8856857.32,5418115.842999999,80213442,2014,2014/07/14 04:00:00+00,450,4,DIXON RD,CELESTINE DR,,Major Arterial,Etobicoke York,,23,43.693391999999996,-79.562503,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,20 to 24,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,7,Willowridge-Martingrove-Richview (7),10253
4002496005,-8848179.187,5424821.802999999,80213485,2014,2014/07/14 04:00:00+00,1453,14,KEELE ST,WHITBURN CRES,,Major Arterial,North York,6.0,31,43.736933,-79.484546,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,60 to 64,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,26,Downsview-Roding-CFB (26),10255
4002496866,-8840277.284,5430223.566000001,80213505,2014,2014/07/14 04:00:00+00,1716,17,YONGE ST,ELLERSLIE AVE,,Major Arterial,North York,18.0,32,43.771983,-79.413562,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,5 to 9,2,,0,1,1,0,0,0,0,1,0,1,0,0,0,51,Willowdale East (51),10259
4002524694,-8851854.956,5427862.12,80167946,2014,2014/07/18 04:00:00+00,2340,23,3900 JANE ST,,,Major Arterial,Etobicoke York,7.0,31,43.756663,-79.517566,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,35 to 39,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,25,Glenfield-Jane Heights (25),10266
4002525835,-8835820.162999999,5413109.841,80631119,2014,2014/07/18 04:00:00+00,2240,22,GERRARD ST E,PEMBROKE ST,,Minor Arterial,Toronto and East York,13.0,51,43.660868,-79.37352299999999,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,25 to 29,2,,0,1,1,0,0,0,0,1,0,1,0,0,0,73,Moss Park (73),10264
4002543282,-8843705.924,5416240.198,80631196,2014,2014/07/21 04:00:00+00,1745,17,DUFFERIN ST,CLOVERLAWN AVE,,Major Arterial,Toronto and East York,9.0,13,43.681208000000005,-79.444362,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,35 to 39,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,92,Corso Italia-Davenport (92),10268
4002555153,-8837533.258,5414630.871,80168509,2014,2014/07/23 04:00:00+00,1135,11,50 CUMBERLAND ST,,,Collector,Toronto and East York,11.0,53,43.670752,-79.388912,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,95,Annex (95),10270
4002581656,-8816639.592,5426383.596,80214562,2014,2014/07/27 04:00:00+00,1120,11,GUILDWOOD PKWY,ROWATSON RD,,Minor Arterial,Scarborough,24.0,43,43.747069,-79.20122099999999,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,25 to 29,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,140,Guildwood (140),10272
4002589073,-8842578.926,5425048.752,80485243,2014,2014/07/28 04:00:00+00,1501,15,BATHURST ST,SOUTHBOURNE AVE,,Major Arterial,North York,6.0,32,43.738406,-79.434238,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,38,Lansing-Westgate (38),10280
4002596710,-8833352.989,5413354.044,80169133,2014,2014/07/29 04:00:00+00,1630,16,DUNDAS ST E,BROADVIEW AVE,,Major Arterial,Toronto and East York,14.0,55,43.662455,-79.35136,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,70,South Riverdale (70),10282
4002604819,-8836790.09,5420674.532000001,80169238,2014,2014/07/30 04:00:00+00,2312,23,EGLINTON AVE E,BANFF RD,,Major Arterial,North York,15.0,53,43.710009,-79.38223599999999,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,99,Mount Pleasant East (99),10284
4002612585,-8851000.579,5406966.097,80214939,2014,2014/08/01 04:00:00+00,253,2,F G GARDINER XY  E,ISLINGTON AVE,280 m East of,,Etobicoke York,3.0,22,43.620928,-79.50989100000001,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,20 to 24,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,17,Mimico (includes Humber Bay Shores) (17),10285
4002616805,-8818470.686,5434251.595,80485495,2014,2014/08/01 04:00:00+00,1722,17,SHEPPARD AVE E,NEILSON RD,,Major Arterial,Scarborough,,42,43.798106,-79.21767,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,50 to 54,3,18.0,0,1,1,0,0,0,0,0,1,1,0,0,0,132,Malvern (132),10288
4002616859,-8828485.656,5418058.416,80169466,2014,2014/08/01 04:00:00+00,1730,17,WESTLAKE AVE,WESTBROOK AVE,,Local,Toronto and East York,19.0,54,43.693019,-79.307636,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,65 to 69,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,60,Woodbine-Lumsden (60),10290
4002621781,-8842381.0,5416085.81,80631516,2014,2014/08/02 04:00:00+00,1240,12,ST CLAIR AVE W,WINONA DR,,Major Arterial,Toronto and East York,,13,43.680205,-79.43245999999999,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,94,Wychwood (94),10292
4002625418,-8848001.632000001,5426273.11,80169594,2014,2014/08/02 04:00:00+00,2319,23,SHEPPARD  AVE E,ROBERT WOODHEAD CRES,,Major Arterial,North York,6.0,31,43.746352,-79.482951,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,2,,1,0,1,1,0,0,0,0,0,1,0,0,0,26,Downsview-Roding-CFB (26),10295
4002628533,-8859289.762,5409775.192000001,80215122,2014,2014/08/03 04:00:00+00,1330,13,BURNHAMTHORPE RD,MILL RD,,Major Arterial,Etobicoke York,2.0,22,43.639193,-79.584354,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,75 to 79,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,12,Markland Wood (12),10299
4002642659,-8818240.478,5435743.722,80169859,2014,2014/08/05 04:00:00+00,1932,19,SEWELLS RD,BRENYON WAY,,Minor Arterial,Scarborough,25.0,42,43.80778,-79.215602,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,2,,1,0,1,0,0,0,0,1,0,1,0,0,0,132,Malvern (132),10302
4002647882,-8847183.768,5431392.181,80215353,2014,2014/08/06 04:00:00+00,1515,15,ALNESS ST,DOLOMITE DR,,Minor Arterial,North York,6.0,32,43.779563,-79.475604,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,85 to 89,2,,0,0,1,0,1,0,0,1,0,1,0,0,0,27,York University Heights (27),10306
4002650961,-8860542.441,5421790.802999999,80215387,2014,2014/08/07 04:00:00+00,100,1,REXDALE BLVD,HIGHWAY 27  N,17 m West of,Major Arterial,Etobicoke York,1.0,23,43.717257000000004,-79.595607,Intersection,Non Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,SMV Other,35 to 39,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,West Humber-Clairville (1),10307
4002656548,-8834996.399,5410888.454,80215507,2014,2014/08/07 04:00:00+00,2022,20,LAKE SHORE BLVD E,LOWER SHERBOURNE ST,,Major Arterial,Toronto and East York,10.0,51,43.64643,-79.366123,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Sideswipe,60 to 64,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,77,Waterfront Communities-The Island (77),10317
4002664969,-8820185.34,5428095.001,80170332,2014,2014/08/09 04:00:00+00,214,2,LAWRENCE AVE E,GREENBRAE CRCT,,Major Arterial,Scarborough,24.0,43,43.758174,-79.233073,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,137,Woburn (137),10009
4002688656,-8828580.722000001,5415333.147000001,80215909,2014,2014/08/12 04:00:00+00,1614,16,WOODBINE AVE,HEYWORTH CRES,,Major Arterial,Toronto and East York,19.0,55,43.675315000000005,-79.30849,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,40 to 44,2,,0,0,1,1,0,0,0,1,0,1,0,0,0,62,East End-Danforth (62),10012
4002711350,-8843938.582,5414009.748,80216161,2014,2014/08/16 04:00:00+00,2320,23,LANSDOWNE AVE,DUPONT ST,,Major Arterial,Toronto and East York,9.0,11,43.666716,-79.44645200000001,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,35 to 39,2,,0,0,1,1,0,0,0,0,0,1,0,0,0,93,Dovercourt-Wallace Emerson-Junction (93),10016
4002712534,-8826461.756000001,5432346.145,80485509,2014,2014/08/16 04:00:00+00,515,5,KENNEDY RD,BONIS AVE,4 m North of,Major Arterial,Scarborough,22.0,42,43.78575,-79.289455,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,85 to 89,3,24.0,1,0,1,0,0,0,0,0,0,1,0,0,0,128,Agincourt South-Malvern West (128),10014
4002717713,-8857537.594,5426255.3889999995,80216249,2014,2014/08/17 04:00:00+00,51,5,FINCH AVENUE WEST,ISLINGTON AVENUE,,Major Arterial,Etobicoke York,,31,43.746237,-79.568614,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,55 to 59,2,,0,0,1,0,0,1,0,1,0,1,1,0,0,21,Humber Summit (21),10034
4002721774,-8841411.072999999,5412528.825,80631871,2014,2014/08/17 04:00:00+00,1645,16,OSSINGTON AVE,DEWSON ST,,Minor Arterial,Toronto and East York,,14,43.657092,-79.42374699999999,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,50 to 54,2,,0,0,1,1,0,0,0,1,0,0,0,0,0,80,Palmerston-Little Italy (80),10040
4002722723,-8838543.037999999,5419912.102000001,80631875,2014,2014/08/17 04:00:00+00,2100,21,2169 YONGE ST,,,Major Arterial,Toronto and East York,12.0,53,43.705058,-79.397983,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,unknown,2,,0,0,1,1,0,0,0,1,0,1,0,0,0,104,Mount Pleasant West (104),10044
4002723007,-8826513.631000001,5416097.6620000005,81132097,2014,2014/08/17 04:00:00+00,2159,21,KINGSTON RD,PICKERING ST,,Major Arterial,Toronto and East York,19.0,55,43.680282,-79.28992099999999,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,62,East End-Danforth (62),10048
4002735710,-8826523.761,5436043.2870000005,80171463,2014,2014/08/19 04:00:00+00,2105,21,MIDLAND AVE,KILCULLEN CASTLE GT,,Major Arterial,Scarborough,,42,43.809722,-79.290012,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,40 to 44,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,129,Agincourt North (129),10056
4002735786,-8842070.196,5411883.227000001,80171467,2014,2014/08/19 04:00:00+00,2120,21,COLLEGE ST,RUSHOLME PARK CRT,,Major Arterial,Toronto and East York,9.0,14,43.652896000000005,-79.429668,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,40 to 44,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,84,Little Portugal (84),10058
4002750756,-8835505.129,5414815.862000001,80171680,2014,2014/08/22 04:00:00+00,122,1,BLOOR ST E,PARLIAMENT ST,,Major Arterial,Toronto and East York,13.0,51,43.671954,-79.370693,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,40 to 44,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,71,Cabbagetown-South St.James Town (71),10063
4002755635,-8851946.684,5413460.376,80171782,2014,2014/08/22 04:00:00+00,1805,18,ROYAL YORK RD,ASHLEY RD,,Minor Arterial,Etobicoke York,2.0,22,43.663146000000005,-79.51839,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,30 to 34,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,9,Edenbridge-Humber Valley (9),10065
4002781365,-8845814.761,5416479.867000001,80172239,2014,2014/08/26 04:00:00+00,1720,17,ROGERS RD,SILVERTHORN AVE,,Minor Arterial,Etobicoke York,,12,43.682765,-79.463306,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,30 to 34,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,110,Keelesdale-Eglinton West (110),10067
4002786358,-8843049.362,5427675.1729999995,80217084,2014,2014/08/27 04:00:00+00,1205,12,SHEPPARD AVE W,BATHURST ST,25 m West of,Major Arterial,North York,6.0,32,43.75545,-79.438464,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Other,60 to 64,2,,0,0,0,0,0,1,0,1,0,0,0,0,0,34,Bathurst Manor (34),10069
4002788366,-8840809.836000001,5433180.848999999,80217104,2014,2014/08/27 04:00:00+00,1719,17,YONGE ST,HOMEWOOD AVE,,Major Arterial,North York,18.0,32,43.791163,-79.418346,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,45 to 49,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,50,Newtonbrook East (50),10072
4002797820,-8828517.048,5415118.134,80217226,2014,2014/08/29 04:00:00+00,610,6,KINGSTON  RD,WOODBINE AVE,,Major Arterial,Toronto and East York,19.0,55,43.673918,-79.307918,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Non-Fatal Injury,Turning Movement,60 to 64,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,63,The Beaches (63),10074
4002799906,-8838050.449,5433344.931,80631877,2014,2014/08/29 04:00:00+00,1322,13,BAYVIEW AVE,CUMMER AVE,,Major Arterial,North York,,33,43.792227000000004,-79.393558,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,70 to 74,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,49,Bayview Woods-Steeles (49),10078
4002803822,-8840784.344,5416471.554,80217288,2014,2014/08/30 04:00:00+00,108,1,BATHURST ST,ST CLAIR AVE W,41 m South of,Major Arterial,Toronto and East York,12.0,13,43.682711,-79.41811700000001,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,2,,1,0,1,0,0,0,0,1,0,0,0,0,0,96,Casa Loma (96),10082
4002803863,-8841868.038999999,5410252.815,80631879,2014,2014/08/30 04:00:00+00,115,1,QUEEN ST W,DUFFERIN ST,50 m East of,Major Arterial,Toronto and East York,,14,43.642298,-79.427852,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,35 to 39,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,84,Little Portugal (84),10084
4002804562,-8847284.067,5414601.0139999995,80485256,2014,2014/08/30 04:00:00+00,459,4,ST CLAIR AVE W,SYMES RD,39 m East of,Major Arterial,Etobicoke York,5.0,12,43.670558,-79.476505,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,unknown,3,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,90,Junction Area (90),10086
4002809837,-8848048.386,5414294.45,80508324,2014,2014/08/30 04:00:00+00,2240,22,741 RUNNYMEDE RD,,10 m South of,Minor Arterial,Etobicoke York,5.0,11,43.668566,-79.48337099999999,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,2,,1,0,1,1,0,0,0,0,0,0,0,0,0,90,Junction Area (90),10090
4002811941,-8833184.785,5412801.7870000005,80172812,2014,2014/08/31 04:00:00+00,855,8,BROADVIEW AVE,QUEEN ST E,,Major Arterial,Toronto and East York,14.0,55,43.658865999999996,-79.349849,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,70,South Riverdale (70),10092
4002817424,-8818713.585,5425752.283,80217473,2014,2014/09/01 04:00:00+00,147,1,EGLINTON AVE E,MARKHAM RD,76 m West of,Major Arterial,Scarborough,,43,43.742971999999995,-79.219852,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,30 to 34,3,26.0,0,0,0,0,0,1,0,1,0,0,0,0,0,139,Scarborough Village (139),10094
4002824583,-8835843.985,5414087.925,80631881,2014,2014/08/29 04:00:00+00,1200,12,WELLESLEY ST E,BLEECKER ST,18 m East of,Minor Arterial,Toronto and East York,13.0,51,43.667224,-79.373737,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,71,Cabbagetown-South St.James Town (71),10076
4002835706,-8849768.272,5416741.708,80173183,2014,2014/09/03 04:00:00+00,1736,17,JANE ST,EGLINTON AVE W,,Major Arterial,Etobicoke York,5.0,12,43.684466,-79.49882099999999,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,115,Mount Dennis (115),10096
4002843049,-8829701.821,5430890.491,80485550,2014,2014/09/04 04:00:00+00,1729,17,SHEPPARD AVE E,PHARMACY AVE,50 m West of,Major Arterial,Scarborough,22.0,42,43.776309000000005,-79.318561,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,45 to 49,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,118,Tam O'Shanter-Sullivan (118),10098
4002856687,-8845086.843,5414194.727000001,80173514,2014,2014/09/06 04:00:00+00,1610,16,PELHAM AVE,UXBRIDGE AVE,,Local,Toronto and East York,9.0,11,43.667918,-79.456767,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,91,Weston-Pellam Park (91),10100
4002857204,-8855653.066,5411155.367000001,80217933,2014,2014/09/06 04:00:00+00,1744,17,BURNHAMTHORPE RD,SHAVER AVE N,,Major Arterial,Etobicoke York,2.0,22,43.648165000000006,-79.55168499999999,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,45 to 49,2,,0,0,1,0,0,0,0,1,1,1,0,0,0,14,Islington-City Centre West (14),10105
